timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764447289606,46864,HTTP Request,500,Internal Server Error,Ramp 1-106,text,false,,198,4862152,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,46864,0,90
1764447304007,33597,HTTP Request,500,Internal Server Error,Ramp 1-118,text,false,,198,4862172,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33597,0,89
1764447299209,39859,HTTP Request,500,Internal Server Error,Ramp 1-114,text,false,,198,4862160,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39859,0,100
1764447310005,33276,HTTP Request,500,Internal Server Error,Ramp 1-123,text,false,,198,4862152,34,34,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33276,0,89
1764447302807,40735,HTTP Request,500,Internal Server Error,Ramp 1-117,text,false,,198,4862168,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,40735,0,80
1764447305206,38435,HTTP Request,500,Internal Server Error,Ramp 1-119,text,false,,198,4862164,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,38435,0,71
1764447308805,35733,HTTP Request,500,Internal Server Error,Ramp 1-122,text,false,,198,4862136,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,35733,0,84
1764447301605,43683,HTTP Request,500,Internal Server Error,Ramp 1-116,text,false,,198,4862160,30,30,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,43683,0,75
1764447306406,39318,HTTP Request,500,Internal Server Error,Ramp 1-120,text,false,,198,4862172,29,29,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39318,0,75
1764447313607,33531,HTTP Request,500,Internal Server Error,Ramp 1-126,text,false,,198,4862144,28,28,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33530,0,84
1764447307601,40262,HTTP Request,500,Internal Server Error,Ramp 1-121,text,false,,198,4862172,27,27,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,40262,0,92
1764447316006,32996,HTTP Request,500,Internal Server Error,Ramp 1-128,text,false,,198,4862160,26,26,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32996,0,87
1764447317206,34330,HTTP Request,500,Internal Server Error,Ramp 1-129,text,false,,198,4862148,25,25,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34330,0,73
1764447322005,32909,HTTP Request,500,Internal Server Error,Ramp 1-133,text,false,,198,4862164,24,24,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32909,0,90
1764447319601,35931,HTTP Request,500,Internal Server Error,Ramp 1-131,text,false,,198,4862168,23,23,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,35931,0,147
1764447312412,43517,HTTP Request,500,Internal Server Error,Ramp 1-125,text,false,,198,4862144,22,22,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,43517,0,94
1764447311212,45034,HTTP Request,500,Internal Server Error,Ramp 1-124,text,false,,198,4862156,21,21,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,45034,0,100
1764447318404,40916,HTTP Request,500,Internal Server Error,Ramp 1-130,text,false,,198,4862152,20,20,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,40916,0,87
1764447324404,34916,HTTP Request,500,Internal Server Error,Ramp 1-135,text,false,,198,4862136,20,20,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34916,0,81
1764447326804,33880,HTTP Request,500,Internal Server Error,Ramp 1-137,text,false,,198,4862156,18,18,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33880,0,114
1764447325604,37093,HTTP Request,500,Internal Server Error,Ramp 1-136,text,false,,198,4862136,17,17,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,37093,0,72
1764447314811,48125,HTTP Request,500,Internal Server Error,Ramp 1-127,text,false,,198,4862152,16,16,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,48125,0,1190
1764447320805,45272,HTTP Request,500,Internal Server Error,Ramp 1-132,text,false,,198,4862168,15,15,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,45272,0,115
1764447329204,37057,HTTP Request,500,Internal Server Error,Ramp 1-139,text,false,,198,4862156,14,14,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,37057,0,95
1764447323205,45692,HTTP Request,500,Internal Server Error,Ramp 1-134,text,false,,198,4862156,13,13,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,45692,0,143
1764447330404,38510,HTTP Request,500,Internal Server Error,Ramp 1-140,text,false,,198,4862152,12,12,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,38510,0,102
1764447332802,36345,HTTP Request,500,Internal Server Error,Ramp 1-142,text,false,,198,4862136,11,11,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,36345,0,89
1764447331604,37625,HTTP Request,500,Internal Server Error,Ramp 1-141,text,false,,198,4862164,10,10,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,37625,0,94
1764447328005,42372,HTTP Request,500,Internal Server Error,Ramp 1-138,text,false,,198,4862152,9,9,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,42371,0,77
1764447336402,34422,HTTP Request,500,Internal Server Error,Ramp 1-145,text,false,,198,4862136,8,8,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34422,0,77
1764447337602,34686,HTTP Request,500,Internal Server Error,Ramp 1-146,text,false,,198,4862164,7,7,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34686,0,78
1764447338803,33769,HTTP Request,500,Internal Server Error,Ramp 1-147,text,false,,198,4862160,6,6,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33769,0,81
1764447342404,32579,HTTP Request,500,Internal Server Error,Ramp 1-150,text,false,,198,4862140,5,5,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32579,0,84
1764447335202,39783,HTTP Request,500,Internal Server Error,Ramp 1-144,text,false,,198,4862152,5,5,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39782,0,96
1764447341202,34396,HTTP Request,500,Internal Server Error,Ramp 1-149,text,false,,198,4862168,3,3,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34396,0,88
1764447334002,43559,HTTP Request,500,Internal Server Error,Ramp 1-143,text,false,,198,4862172,2,2,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,43559,0,89
1764447340004,39897,HTTP Request,500,Internal Server Error,Ramp 1-148,text,false,,198,4862136,1,1,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39897,0,121
